GROUP,1_RA_FMT,2_RA_FMT,3_RA_FMT,4_RA_FMT,5_RA_FMT,1_IH_FMT,2_IH_FMT,3_IH_FMT,4_IH_FMT,5_IH_FMT,1_RA_FMT_PRO,2_RA_FMT_PRO,3_RA_FMT_PRO,4_RA_FMT_PRO,5_RA_FMT_PRO,1_IH_FMT_PRO,2_IH_FMT_PRO,3_IH_FMT_PRO,4_IH_FMT_PRO,5_IH_FMT_PRO
35ddf5c126cd13b25ba115d1d7700558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cc74ba42da690caf9ad5e977ae9a83d3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1cd3e8d1ad556360815d7c1c1bf5a707,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6c4186d8d092ba58a823e6a7cc5d8ab1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
03f848e71c31c7b380b044374c19f9f7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
645d55949f289e104066851f9cea8c09,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0651ee1e27324181594eb67c77763bc6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
b40e33e2172cd250c0a1dbe307ecaa1a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e7865b49c8c366950ae4f0a31c04d52b,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bf97da95a3a7ed347ed72e7e5fc2260e,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
231a3a39c2e02b0d5dc47ce29291b0d2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
33e9b1fe1ca8c8e066bea12befe7f61f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6b25cd771099e68017ab8d8056f69930,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
499c16f2216ba4035da67085998dc1b9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4488fbc904884cb49dc0ddb43568b568,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
10a052e1eefb784ad2257ad03bf33f2a,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6e904dedf2da6a1e214f6673b9ea6da1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
94285dc2df75b59977d5cf5c2c3131d3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2e07f9292c91243363bd99f1275c02a9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8d8f71f0670c0f00e25a6d10ffb9c326,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5a19889cf2b18923f6952cca9bb40891,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
e85b5b7337931d15e321cf366bf54c78,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
e48b1f85e8216523f20202fd620e81d6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6c4668e42ff20622efac2a2dc7bff348,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0b287620d86ba3d79a06377899202889,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0cbf6e78cdfad0588216644743362a54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bf8e1df0c1211569eb9c63919d8da92b,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
487e495e79139d1fa122901a93ef5d68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
a055d0cd536a86ec70690b1d045a5ce8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
e061567788bffe53c90271df1293e1fb,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2bdb47956830a769ae44b8155793371e,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
c06c23c077706bff2445a610fcc1b225,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
e4c523f4f65bf15445d16dca3bcacaf5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
cf9eb969d533ee76588ba48dc71b2b27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
5755003d7fb7950a09027913667d69dc,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1d1401e06b507357efa388de164a5c2d,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
d16f7d69ad07aab27e96846941ef37b0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
eea62980be18e91a9f33bbee05cb19b4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
47cd9680d7f3fdbd68e268b530e058a8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8187ab2d1f41bff14496c78fd39d8b74,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
730751f60acd353ce3417b4cdaa0211b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49b1534e94a5369b15a673cffc33f222,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
dbbb45761681436d1b7890c11bdd9812,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
c0e454f6094a6ef815b05ec072a3c789,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
f554b6006df7a5f1def5239137ec4015,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
17ef787256f1286c7aa932a40b9784b3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209a90fb7bdf0600cbd158b3872bc4c7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2a4779eaecff33041ced7a7e76af26a4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
b0434bedf32191d2af4748ec44be59cd,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
afa8445e4cd43eff93c5b8f683189d02,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
dd03791f676c632455909114f5066bf1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
6d31e31644262e814fbd6ad15646bc78,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
89dfa331d279559084aa45f4066b9cb5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
7fae4a5f20484981909d5289056d0e03,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
eb44bdd683b9d0b543cf3e7ad753c3ab,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81373d668b34f0c2135ef6168470ad55,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9a61a9c4d4d05e59068814c7bbd0c02a,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5b1506695d66061e506c8bff8be3e043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
b10a53380ddb2603bcf9b2141fb7eba7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
a7d0b58c2170ab7ac6f5774888a755f8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
c0ea38fefc207ae7eda08eda401c35ec,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3c12e526f967fa8f209350785ead6f96,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
a63aaf1c1a9cfb4676d4db578720075d,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
98ec35beaea0987f4421623d6bea345f,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
b9399fa1551568b7043ec05c413afb3f,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
d8c61b993b962e98b9bf1574d48cb711,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
16b103eb4ef65e3acfd864b61e24370e,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ef12bf93a1b2735bd984b1fff627a80b,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
52cf127150b9d96fa753b4f4b05a51d3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147a8ecc670b661053d3ddc18e0bfa49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
78fbcd9357050a15ed35993a42f627c0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
52e4af4c6cc3854487405a040b45a116,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
67d5e59002c7374981ecdb5272fd025e,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
756bf466d010631956ac038cbc3a0fac,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c8ba4fd5133443c661bdb40fa674ac76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d7031f0980cf2145428ad8528ce23bc4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
31a5590c7e4ba49c445192508a71a2d9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
942522a60535b5e3764e76970dfc45ec,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
699078eb784449f649339e94fc5909be,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0baa84a3524364d879f2bd0c091b6a6a,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7d36f538ab242bc94a481cfca4d8829a,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
96de0b349e72915e5f7b1ecc8fd50b22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3e8fec58ae0dd27f67996e58069e4616,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
c8339fbc3b74da41d559df406415cc14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ca42fa7588234857be18a03071b2f8fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38969475cd88e4e8654eb43d1ae06d4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
854d2221041ea714f4dfc90b9017c6fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
e368156dab2257364fc9532055e954f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d80b7e5bebc2ee0f6f52b565fddd51d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
00fdb698c96e78873e6b6b54351ebdd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
576355c88aeda69ce83d16b7fd49bb04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6f28495a3a89def498403cba710dec8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
42bea7735d7b107671ee2d0d3acdf835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2cceb04bbf86f28f631be4ed1e9001df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3d15eabbd8729cc84304da8df5797830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
b984430bf65e5c8dae2f4397b58da10f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0adb2f152c6896491bfc939374822e36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
90b2f0ac05d90cd2405abbbcbff5256f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
728172d99011ad7505a09cdf6c081314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
78284e47288fd90787cfd452a09b67a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
aefd84c62e0a6fe5ff62ceda89db7fdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
f9128ed32cd836d039e6894cd0c2b0e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
66f1dfbd5b932a3d8c91be23a7754817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
e39fe36d10d373be0f3a9678f003cd5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23b808c9d37dd19bc16b52a6ac2089bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
811ba8c0ba85c84460f402765f698255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58f2f29795c7ca289399cf75231c0bec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
852720966bdc61c04643a877dbf97c60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d15ca5d75153601b9b179c79de429c3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
23c51fb4e5518fe9796b8adf0827b06a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a908173d1cce5302d5f23d111177fdb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f78b4fec2946b1dcc4062973226d2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b65c2547c186f98b7ffc75d23d9878a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cfba11e2351efdc37f5100f2f36ad049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
774a2d88ce11449f312abe6f091685dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cb4c74e23ce90671d61501a93556a2ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ad967928a73ab98e764eee29f69d81ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85692d7054065f52f8dd84b9dd8ea0ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
9f29aaf6a0dc9f60d4fb0df463165cb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d79c5c6db7bd9e8d7685defc69cc1b1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
01e3d17b230f5c72d1e95acb3c3d13f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44bdff28d5461ca268869faad955df90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
dedddb650ce9f634c4dff0088476e2f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e793838a0c7f13823e973192b0adbf2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
71c809e7b1547a60bc2588afa6f9a80b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5a48f0737673c9ad1bfd55e9ba5b7f6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
7f0ccb2bfd64c1761868988b3aa7b63a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2fb67f704501a9d2641c2e767504d5b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
acb18d60aa33d5ebe49f01976a264625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
396d530ad8ce79ee115c6df0706eaa46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5bbc76e6edaa4a7021d40b2851d1cb8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
31cb98aef2ebe0a9d53dc56007c74e02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
760c5fdde9e1090d18972636f334ed95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e419f96f916eb8ded160e798f0a42cce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0460879f5b1bbae4e5d578067ab408fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7f03fda9171f7b0dbf43257e32879200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c99835cda3c24e796e4597be9da52b74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
a0b5ae7adccd759779feda5794283f21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
c61cbe6eb99de7daa04e6b56114692f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
17a49ec47bc2b44d686ec6d075e5d6dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
8d83b1658aee76ef5809a907ea51beee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
cbf6a2cc713c665baf32fb802def7323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15872dcff87f254c71637ad8cdebf487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
49472acb9335b14df1bd709cfbbb094d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6f9a2d478a2e058a6c74de04f5ef93d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
564fa8e2ede0fbc044590fb6cecfa104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
9cd2c11c8f12a5d947fd0873de8f74c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
47dd8f995f3bb0b452d82bcb94edd93a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
114f1da45906e51f25005e618d892800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
e5178e14ce14d02233b9abc122120f6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16423da9ec957b65c2cdab5c21ce5c3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8d64165835362602dda4342fb8c990ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
a39f05476d5c4d7c5c00e776d781b57e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
aa1462c53071cd8bf00c5b05bb28144f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
c09ab8fdce884f69d4e256fb9bab79f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d15bfcca945e33c1cd9a8ab461b14b1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8d0dd1a2f10aea22ffd0e00d46e72f62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ad33ad98ef98fa1765a387926a0568ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ff123378f88eb07faf2d19ecc1ce5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cf1e0dfc2782a44ebf0de8aa2d7e8cb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
f7df3d26ef143283e83ab216af83d5c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
6c030bac8e632b6b77f96926d1401f57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10ca82c99691a24f38389b11901024c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
92771102ab69a93f9ad037714698bb72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
d850a94519886c79398023c039888d0d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
a28161d9c111564f90d508857cc7f73c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
dd90d6e3c5df4f3812c438323a9f79b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
f3b7e12ba31e6ecc46cd599e32bc4dff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521d1917b0fd3793eadadc7bc8393e7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15332d58146fc30a47107b24846a9855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4acdfcb63cd0ba4dde33221c47121667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
d421837103423c1422e83fadb7993fe5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f9d65b59d4fc1617dde5cf0350e4f9b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3a74167a04bb76cef1081c9f5d330cd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86b0ef421d014f836ab5b22f3e2f49cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
bd13061a778b338419116c226c17c6bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4c3769a4d04785362ba52635f11a8da1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3b0995b83dd15030c7bc8c814c4b8c10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24abd7230f61e82d849023098262dc05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ea80c14775b51a4262ad63b5e982c7da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47d81007ad15dca45f100694594f3ec1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
e31b56a03d57b846d191079942572944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
d88042319872996f211d5405d0a69356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68ab9c1fcae4ab27102140eb6d66ccbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
97e7689367d347dd738cb641f8a36b1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6ea5af467dde373f89b916f399d0e5d3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e87c4832175f51113814f911fa5b517,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a7a12450f5e719815a8b3eb8a49ef39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a836d7de6a63479906df3b4f5cd3b1f,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e83cd08b01380c8c8779c5d4052da50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1dfe8a3d1a1eb4f9516dc065246a043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ec666f36ecf0993803b5c89f6eb1bf8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620527d967baa687e82015e9e8164a84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188202c418859171c80acf17b746772c,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181ee883f64b9baa80d7bf5aba2f2bc3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18f6687cc80f7bcf60c74ad1ebcf698e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86d166fef0ea6f5923a17ff93300d57c,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630dcbba243199b84cbf71a5ec8de23f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e2b95f022138043b83f460b1334e0b1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06187cb839f31d6c33ba65e8b491a6e9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25aee60ef25916205e408b98e2e4bd44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0719aa02bb572f3021ee716fd005494f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15d4ca1493401bd86a61cb45078d08b8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecba82311ef1707cfee364e1db9025b4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f13b686e26fbd1e96e1749b583fc3119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7503cbba9b3a28dbb74b7c8f86c361dc,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61063ec176e0f00f5e46a300f9184b8e,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9de930a45f9f4b248c1d15805a92ecb2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a3cbc5df16987d0be72df58223dc8b1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732c3b7816bdf245fc5df1517aafb29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4c8a1a1482b483d031dbb0c2a99c538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d02f65b67297f3e28319ed71d724168b,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454c12a7c309c1c082e93fb3a1977b50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea89e19adcd2a4938fc61c0f07bb813d,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947df8fbb6ea3d09534c1010e3b44fa8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a77cc304df823f14032b677e3516ca2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6c5498de923af38e0577b045f4ddf28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27a2325038c402cd63de78b90b61342b,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f02f1ebb6eddca44c30b02e13f3feef,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d473494d272112d005ed7d7c8f1213af,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511921b01df40dfd908bbbd968e44a4f,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3670d150e3f184387429795bc96cd41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
